order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg,orderdatum_raw,leveransdatum_raw,antal_raw,pris_per_enhet_raw,has_review,invalid_order_date,invalid_delivery_date,invalid_quantity,invalid_price,invalid_lead_time,revenue,lead_time_days,order_weekday,order_month,sentiment_bert
ORD-2024-00070,ORD-2024-00070-1,2024-11-18,2024-11-20,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-13904,Levererad,Riktigt nöjd! Använder den dagligen.,2024-11-23,4.0,2024-11-18,2024-11-20,1,599.00,True,False,False,False,False,False,599.0,2,Monday,11,Positive
ORD-2024-00071,ORD-2024-00071-1,2024-09-10,2024-09-13,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,3.0,2499.0,Stockholm,Företag,Faktura,KND-58829,Retur,Förpackningen var skadad och skärmen hade bucklor.,2024-09-23,1.0,2024-09-10,2024-09-13,3,2499.00,True,False,False,False,False,False,7497.0,3,Tuesday,9,Negative
ORD-2024-00071,ORD-2024-00071-2,2024-09-10,2024-09-13,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,3.0,1299.0,Stockholm,Företag,Faktura,KND-58829,,,,,2024-09-10,2024-09-13,3,1299.00,False,False,False,False,False,False,3897.0,3,Tuesday,9,
ORD-2024-00071,ORD-2024-00071-3,2024-09-10,2024-09-13,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,3.0,699.0,Stockholm,B2B,Faktura,KND-58829,Retur,,,,2024-09-10,2024-09-13,3,699.00,False,False,False,False,False,False,2097.0,3,Tuesday,9,
ORD-2024-00072,ORD-2024-00072-1,2024-04-13,2024-04-16,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Uppsala,B2C,Kreditkort,KND-81573,Levererad,"Leverans på två dagar, imponerad!",2024-04-21,4.0,2024-04-13,2024-04-16,1,549.00,True,False,False,False,False,False,549.0,3,Saturday,4,Positive
ORD-2024-00073,ORD-2024-00073-1,2024-12-30,2025-01-02,SKU-LP002,Laptop Budget 14,Datorer,2.0,7999.0,Göteborg,Privat,Kort,KND-63021,Levererad,,,,2024-12-30,2025-01-02,2,7999.00,False,False,False,False,False,False,15998.0,3,Monday,12,
ORD-2024-00074,ORD-2024-00074-1,2024-07-16,2024-07-18,SKU-HS002,Headset Budget,Ljud,2.0,499.0,Stockholm,Privat,Swish,KND-27427,Levererad,,,,2024-07-16,2024-07-18,2,499.00,False,False,False,False,False,False,998.0,2,Tuesday,7,
ORD-2024-00076,ORD-2024-00076-1,2024-01-16,2024-01-20,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Örebro,B2C,Kort,KND-67426,Levererad,,,,2024-01-16,2024-01-20,1,1899.00,False,False,False,False,False,False,1899.0,4,Tuesday,1,
ORD-2024-00077,ORD-2024-00077-2,2024-01-13,2024-01-16,SKU-WC001,Webbkamera HD,Tillbehör,3.0,799.0,Örebro,Företag,Faktura,KND-97614,Levererad,,,,2024-01-13,2024-01-16,3,799.00,False,False,False,False,False,False,2397.0,3,Saturday,1,
ORD-2024-00077,ORD-2024-00077-3,2024-01-13,2024-01-16,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Örebro,Företag,Faktura,KND-97614,Levererad,,,,2024-01-13,2024-01-16,1,7999.00,False,False,False,False,False,False,7999.0,3,Saturday,1,
ORD-2024-00078,ORD-2024-00078-1,2024-12-21,2024-12-23,SKU-SP001,Bluetooth-högtalare,Ljud,2.0,899.0,,B2B,Faktura,KND-25765,Under Transport,,,,2024-12-21,2024-12-23,2,899.00,False,False,False,False,False,False,1798.0,2,Saturday,12,
ORD-2024-00078,ORD-2024-00078-2,2024-12-21,2024-12-23,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,3.0,5999.0,Stockholm,Företag,Invoice,KND-25765,Under Transport,,,,2024-12-21,2024-12-23,3,5999.00,False,False,False,False,False,False,17997.0,2,Saturday,12,
ORD-2024-00078,ORD-2024-00078-3,2024-12-21,2024-12-23,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Stockholm,Företag,Faktura,KND-25765,Under Transport,,,,2024-12-21,2024-12-23,1,18999 kr,False,False,False,False,False,False,18999.0,2,Saturday,12,
ORD-2024-00080,ORD-2024-00080-1,2024-06-05,2024-06-12,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Norrland,Privat,Faktura,KND-87892,Levererad,Väntade i över en vecka på leveransen. Oacceptabelt.,2024-06-18,2.0,2024-06-05,2024-06-12,1,18999.00,True,False,False,False,False,False,18999.0,7,Wednesday,6,Negative
ORD-2024-00081,ORD-2024-00081-1,2024-04-30,2024-05-03,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Sthlm,Privat,Swish,KND-27723,Mottagen,"Helt okej, gör vad den ska.",,3.0,2024-04-30,2024-05-03,1,699.00,True,False,False,False,False,False,699.0,3,Tuesday,4,Neutral
ORD-2024-00081,ORD-2024-00081-2,2024-04-30,2024-05-03,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Stockholm,Privat,Swish,KND-27723,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-05-11,5.0,2024-04-30,2024-05-03,1,18999.00,True,False,False,False,False,False,18999.0,3,Tuesday,4,Positive
ORD-2024-00082,ORD-2024-00082-1,2024-11-13,2024-11-15,SKU-SD001,Extern SSD 1TB,Lagring,3.0,1199.0,Göteborg,Företag,Faktura,KND-17503,Levererad,Snabb leverans och produkten är fantastisk!,2024-11-28,5.0,2024-11-13,2024-11-15,3,1199.00,True,False,False,False,False,False,3597.0,2,Wednesday,11,Positive
ORD-2024-00082,ORD-2024-00082-3,2024-11-13,2024-11-15,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Göteborg,Företag,Faktura,KND-17503,Levererad,Standard. Inget att klaga på direkt.,2024-11-24,3.0,2024-11-13,2024-11-15,1,799.00,True,False,False,False,False,False,799.0,2,Wednesday,11,Neutral
ORD-2024-00083,ORD-2024-00083-1,2024-07-23,2024-07-27,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Uppsala,B2C,Swish,KND-33258,Levererad,,,,2024-07-23,2024-07-27,1,7999.00,False,False,False,False,False,False,7999.0,4,Tuesday,7,
ORD-2024-00083,ORD-2024-00083-2,2024-07-23,2024-07-27,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Uppsala,Privat,Swish,KND-33258,Levererad,Leveransskada - kartongen var helt demolerad.,2024-08-02,1.0,2024-07-23,2024-07-27,1,5999.00,True,False,False,False,False,False,5999.0,4,Tuesday,7,Negative
ORD-2024-00084,ORD-2024-00084-1,2024-01-06,2024-01-08,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Stockholm,Privat,Kort,KND-34504,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-01-17,5.0,2024-01-06,2024-01-08,1,799.00,True,False,False,False,False,False,799.0,2,Saturday,1,Positive
ORD-2024-00085,ORD-2024-00085-1,2024-11-18,2024-11-20,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Malmö,Privat,Swish,KND-48191,Levererad,,,,2024-11-18,2024-11-20,1,699.00,False,False,False,False,False,False,699.0,2,Monday,11,
ORD-2024-00086,ORD-2024-00086-1,2024-07-23,2024-07-25,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,,Privat,Swish,KND-74563,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-08-07,4.0,2024-07-23,2024-07-25,1,599.00,True,False,False,False,False,False,599.0,2,Tuesday,7,Positive
ORD-2024-00086,ORD-2024-00086-2,2024-07-23,2024-07-25,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Göteborg,Privat,Swish,KND-74563,Levererad,Snabb leverans och produkten är fantastisk!,2024-07-29,4.0,2024-07-23,2024-07-25,1,1899.00,True,False,False,False,False,False,1899.0,2,Tuesday,7,Positive
ORD-2024-00087,ORD-2024-00087-1,2024-03-29,2024-03-31,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Privat,Kort,KND-85370,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-04-13,4.0,2024-03-29,2024-03-31,1,549.00,True,False,False,False,False,False,549.0,2,Friday,3,Positive
ORD-2024-00089,ORD-2024-00089-1,2024-03-15,2024-03-18,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2.0,1299.0,Västerås,Privat,Kort,KND-15287,,,,,2024-03-15,2024-03-18,2,1299.00,False,False,False,False,False,False,2598.0,3,Friday,3,
ORD-2024-00090,ORD-2024-00090-1,2024-10-25,2024-11-01,SKU-SP001,Bluetooth-högtalare,Ljud,2.0,899.0,Norrland,Privat,Kort,KND-33826,Levererad,,,,2024-10-25,2024-11-01,2,899.00,False,False,False,False,False,False,1798.0,7,Friday,10,
ORD-2024-00092,ORD-2024-00092-1,2024-03-10,2024-03-16,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Norrland,Privat,Kort,KND-64749,Levererad,Trasig förpackning och skadad produkt.,2024-03-25,1.0,2024-03-10,2024-03-16,1,"1 899,00",True,False,False,False,False,False,1899.0,6,Sunday,3,Negative
ORD-2024-00094,ORD-2024-00094-1,2024-05-12,2024-05-15,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Göteborg,Privat,Swish,KND-13860,Levererad,,,,2024-05-12,2024-05-15,1,14999.00,False,False,False,False,False,False,14999.0,3,Sunday,5,
ORD-2024-00095,ORD-2024-00095-1,2024-03-14,2024-03-16,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Stockholm,Privat,Visa,KND-89499,Levererad,Snabb leverans och produkten är fantastisk!,2024-03-30,4.0,2024-03-14,2024-03-16,1,799.00,True,False,False,False,False,False,799.0,2,Thursday,3,Positive
ORD-2024-00096,ORD-2024-00096-1,2024-06-06,2024-06-08,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Stockholm,Privat,Kreditkort,KND-22067,Skickad,,,,2024-06-06,2024-06-08,1,699 kr,False,False,False,False,False,False,699.0,2,Thursday,6,
ORD-2024-00096,ORD-2024-00096-2,2024-06-06,2024-06-08,SKU-HS002,Headset Budget,Ljud,1.0,499.0,Stockholm,Privat,Kort,KND-22067,Levererad,Varken bra eller dåligt. Fungerar.,2024-06-16,3.0,2024-06-06,2024-06-08,1,499.00,True,False,False,False,False,False,499.0,2,Thursday,6,Positive
ORD-2024-00097,ORD-2024-00097-2,2024-02-16,2024-02-18,SKU-LP001,Laptop Pro 15,Datorer,2.0,14999.0,Stockholm,Privat,Swish,KND-48892,Levererad,,,,2024-02-16,2024-02-18,2,14999.00,False,False,False,False,False,False,29998.0,2,Friday,2,
ORD-2024-00097,ORD-2024-00097-3,2024-02-16,2024-02-18,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Sthml,Privat,Swish,KND-48892,Levererad,"Fungerar utmärkt, inga problem alls.",2024-02-22,5.0,2024-02-16,2024-02-18,1,7999 kr,True,False,False,False,False,False,7999.0,2,Friday,2,Positive
ORD-2024-00098,ORD-2024-00098-1,2024-11-03,2024-11-06,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,,Privat,Kort,KND-18007,Mottagen,Bästa tangentbordet jag haft. Rekommenderar!,2024-11-12,4.0,2024-11-03,2024-11-06,1,599.00,True,False,False,False,False,False,599.0,3,Sunday,11,Positive
ORD-2024-00099,ORD-2024-00099-1,2024-10-08,2024-10-10,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Privat,Swish,KND-32834,Levererad,,,,2024-10-08,2024-10-10,1,549.00,False,False,False,False,False,False,549.0,2,Tuesday,10,
ORD-2024-00100,ORD-2024-00100-1,2024-06-20,2024-06-23,SKU-WC001,Webbkamera HD,Tillbehör,2.0,799.0,Örebro,Företag,Faktura,KND-81078,Levererad,,,,2024-06-20,2024-06-23,2,799.00,False,False,False,False,False,False,1598.0,3,Thursday,6,
ORD-2024-00100,ORD-2024-00100-2,2024-06-20,2024-06-23,SKU-LP001,Laptop Pro 15,Datorer,3.0,14999.0,Örebro,Firma,Faktura,KND-81078,Levererad,"Förväntade mig mer för priset, men den duger.",2024-06-27,3.0,2024-06-20,2024-06-23,3,14999.00,True,False,False,False,False,False,44997.0,3,Thursday,6,Neutral
ORD-2024-00100,ORD-2024-00100-4,2024-06-20,2024-06-23,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,3.0,4999.0,Örebro,Företag,Invoice,KND-81078,Skickad,,,,2024-06-20,2024-06-23,3,4999.00,False,False,False,False,False,False,14997.0,3,Thursday,6,
ORD-2024-00100,ORD-2024-00100-5,2024-06-20,2024-06-23,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Örebro,Företag,Faktura,KND-81078,Skickad,,,,2024-06-20,2024-06-23,1,549.00,False,False,False,False,False,False,549.0,3,Thursday,6,
ORD-2024-00101,ORD-2024-00101-1,2024-02-17,2024-02-20,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Stockholm,Privat,Swish,KND-52975,Levererad,,,,2024-02-17,2024-02-20,1,1299.00,False,False,False,False,False,False,1299.0,3,Saturday,2,
ORD-2024-00102,ORD-2024-00102-2,2024-09-08,2024-09-11,SKU-HS001,Headset Pro ANC,Ljud,2.0,1899.0,Stockholm,Privat,Kort,KND-78017,Under Transport,,,,2024-09-08,2024-09-11,2,1899.00,False,False,False,False,False,False,3798.0,3,Sunday,9,
ORD-2024-00103,ORD-2024-00103-2,2024-07-10,2024-07-12,SKU-LP003,Laptop Gaming X,Datorer,2.0,18999.0,Stockholm,Företag,Kort,KND-64982,Skickad,,,,2024-07-10,2024-07-12,2,18999.00,False,False,False,False,False,False,37998.0,2,Wednesday,7,
ORD-2024-00103,ORD-2024-00103-3,2024-07-10,2024-07-12,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,5.0,699.0,Stockholm,Företag,Kort,KND-64982,Levererad,,,,2024-07-10,2024-07-12,5,699.00,False,False,False,False,False,False,3495.0,2,Wednesday,7,
ORD-2024-00103,ORD-2024-00103-4,2024-07-10,2024-07-12,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Stockholm,Företag,Kort,KND-64982,Levererad,,,,2024-07-10,2024-07-12,1,5999.00,False,False,False,False,False,False,5999.0,2,Wednesday,7,
ORD-2024-00104,ORD-2024-00104-1,2024-08-05,2024-08-09,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,,Privat,Swish,KND-10820,Under Transport,,,,2024-08-05,2024-08-09,1,1899.00,False,False,False,False,False,False,1899.0,4,Monday,8,
ORD-2024-00104,ORD-2024-00104-2,2024-08-05,2024-08-09,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Linköping,Privat,Swish,KND-10820,Under Transport,,,,2024-08-05,2024-08-09,1,799.00,False,False,False,False,False,False,799.0,4,Monday,8,
ORD-2024-00104,ORD-2024-00104-3,2024-08-05,2024-08-09,SKU-HS002,Headset Budget,Ljud,1.0,499.0,Linköping,Privat,Mobilbetalning,KND-10820,Under Transport,,,,2024-08-05,2024-08-09,1,499.00,False,False,False,False,False,False,499.0,4,Monday,8,
ORD-2024-00105,ORD-2024-00105-1,2024-02-23,2024-02-25,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Malmö,Företag,Faktura,KND-36238,Levererad,Fantastisk produkt! Fungerar precis som utlovat.,2024-03-05,4.0,2024-02-23,2024-02-25,1,5999.00,True,False,False,False,False,False,5999.0,2,Friday,2,Positive
ORD-2024-00105,ORD-2024-00105-2,2024-02-23,2024-02-25,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2.0,1299.0,Malmö,Företag,Faktura,KND-36238,Levererad,Helt underbar kvalitet för pengarna.,2024-03-02,4.0,2024-02-23,2024-02-25,2,1299.00,True,False,False,False,False,False,2598.0,2,Friday,2,Negative
ORD-2024-00105,ORD-2024-00105-3,2024-02-23,2024-02-25,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Malmö,Företag,Faktura,KND-36238,Levererad,Helt underbar kvalitet för pengarna.,2024-03-10,4.0,2024-02-23,2024-02-25,1,799.00,True,False,False,False,False,False,799.0,2,Friday,2,Negative
ORD-2024-00105,ORD-2024-00105-4,2024-02-23,2024-02-25,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Malmö,Företag,Faktura,KND-36238,Levererad,,,,2024-02-23,2024-02-25,1,549.00,False,False,False,False,False,False,549.0,2,Friday,2,
ORD-2024-00106,ORD-2024-00106-1,2024-04-13,2024-04-16,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Stockholm,Privat,Kort,KND-44214,Levererad,,,,2024-04-13,2024-04-16,1,699.00,False,False,False,False,False,False,699.0,3,Saturday,4,
ORD-2024-00107,ORD-2024-00107-1,2024-02-22,2024-02-25,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Stockholm,Privat,Swish,KND-78019,Levererad,,,,2024-02-22,2024-02-25,1,699.00,False,False,False,False,False,False,699.0,3,Thursday,2,
ORD-2024-00107,ORD-2024-00107-2,2024-02-22,2024-02-25,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Stockholm,Privat,Swish,KND-78019,Levererad,,,,2024-02-22,2024-02-25,1,899.00,False,False,False,False,False,False,899.0,3,Thursday,2,
ORD-2024-00489,ORD-2024-00489-1,2024-02-19,2024-02-22,SKU-HB001,USB-C Hub 7-port,Tillbehör,3.0,549.0,Stockholm,B2B,Faktura,KND-83717,Levererad,,,,2024-02-19,2024-02-22,3,549.00,False,False,False,False,False,False,1647.0,3,Monday,2,
ORD-2024-00108,ORD-2024-00108-2,2024-02-25,2024-02-27,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Stockholm,Privat,Swish,KND-94594,Mottagen,Prisvärt och bra kvalitet. Kommer köpa igen.,2024-03-08,4.0,2024-02-25,2024-02-27,1,4999 kr,True,False,False,False,False,False,4999.0,2,Sunday,2,Positive
ORD-2024-00109,ORD-2024-00109-1,2024-06-06,2024-06-08,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Stockholm,Privat,Kort,KND-98268,,,,,2024-06-06,2024-06-08,1,399.00,False,False,False,False,False,False,399.0,2,Thursday,6,
ORD-2024-00109,ORD-2024-00109-2,2024-06-06,2024-06-08,SKU-WC001,Webbkamera HD,Tillbehör,2.0,799.0,Stockholm,B2C,,KND-98268,Retur,,,,2024-06-06,2024-06-08,2,799.00,False,False,False,False,False,False,1598.0,2,Thursday,6,
ORD-2024-00109,ORD-2024-00109-3,2024-06-06,2024-06-08,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Stockholm,Privat,Mastercard,KND-98268,Retur,Stämmer inte överens med produktbeskrivningen.,2024-06-20,2.0,2024-06-06,2024-06-08,1,1899.00,True,False,False,False,False,False,1899.0,2,Thursday,6,Negative
ORD-2024-00110,ORD-2024-00110-1,2024-07-11,2024-07-14,SKU-MS001,Trådlös Mus X1,Tillbehör,2.0,399.0,Gbg,Privat,Kort,KND-13544,Levererad,"Leverans på två dagar, imponerad!",2024-07-21,4.0,2024-07-11,2024-07-14,2,399 kr,True,False,False,False,False,False,798.0,3,Thursday,7,Positive
ORD-2024-00110,ORD-2024-00110-1,2024-07-11,2024-07-14,SKU-MS001,Trådlös Mus X1,Tillbehör,2.0,399.0,Gbg,Privat,Kort,KND-13544,Levererad,"Leverans på två dagar, imponerad!",2024-07-21,4.0,2024-07-11,2024-07-14,2,399 kr,True,False,False,False,False,False,798.0,3,Thursday,7,Positive
ORD-2024-00111,ORD-2024-00111-1,2024-06-21,2024-06-26,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Norrland,Företag,Faktura,KND-39076,Levererad,Leveransskada - kartongen var helt demolerad.,2024-07-06,2.0,2024-06-21,2024-06-26,1,2499.00,True,False,False,False,False,False,2499.0,5,Friday,6,Negative
ORD-2024-00111,ORD-2024-00111-1,2024-06-21,2024-06-26,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Norrland,Företag,Faktura,KND-39076,Levererad,Leveransskada - kartongen var helt demolerad.,2024-07-06,2.0,2024-06-21,2024-06-26,1,2499.00,True,False,False,False,False,False,2499.0,5,Friday,6,Negative
ORD-2024-00111,ORD-2024-00111-2,2024-06-21,2024-06-26,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,2.0,1299.0,Norrland,Företag,Faktura,KND-39076,,,,,2024-06-21,2024-06-26,2,1299.00,False,False,False,False,False,False,2598.0,5,Friday,6,
ORD-2024-00112,ORD-2024-00112-1,2024-04-17,2024-04-19,SKU-MN002,"Bildskärm 24"" FHD",Bildskärmar,1.0,2499.0,Stockholm,Företag,Faktura,KND-54920,Under Transport,,,,2024-04-17,2024-04-19,1,2499.00,False,False,False,False,False,False,2499.0,2,Wednesday,4,
ORD-2024-00112,ORD-2024-00112-3,2024-04-17,2024-04-19,SKU-HS001,Headset Pro ANC,Ljud,2.0,1899.0,Stockholm,Företag,Faktura,KND-54920,Under Transport,,,,2024-04-17,2024-04-19,2,1899.00,False,False,False,False,False,False,3798.0,2,Wednesday,4,
ORD-2024-00114,ORD-2024-00114-1,2024-12-09,2024-12-11,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Privat,Visa,KND-32560,Levererad,Helt underbar kvalitet för pengarna.,2024-12-18,5.0,2024-12-09,2024-12-11,1,549.00,True,False,False,False,False,False,549.0,2,Monday,12,Negative
ORD-2024-00115,ORD-2024-00115-1,2024-10-03,2024-10-06,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,3.0,699.0,Stockholm,Företag,Kort,KND-52247,,,,,2024-10-03,2024-10-06,3,699.00,False,False,False,False,False,False,2097.0,3,Thursday,10,
ORD-2024-00115,ORD-2024-00115-2,2024-10-03,2024-10-06,SKU-LP003,Laptop Gaming X,Datorer,2.0,18999.0,Stockholm,Företag,Kort,KND-52247,Levererad,,,,2024-10-03,2024-10-06,2,18999.00,False,False,False,False,False,False,37998.0,3,Thursday,10,
ORD-2024-00119,ORD-2024-00119-1,2024-03-12,2024-03-14,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,,Privat,Swish,KND-47098,Levererad,"Helt okej, gör vad den ska.",,3.0,2024-03-12,2024-03-14,1,699.00,True,False,False,False,False,False,699.0,2,Tuesday,3,Neutral
ORD-2024-00120,ORD-2024-00120-1,2024-11-02,2024-11-04,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,2.0,699.0,Stockholm,B2C,Faktura,KND-43886,Levererad,,,,2024-11-02,2024-11-04,2,699.00,False,False,False,False,False,False,1398.0,2,Saturday,11,
ORD-2024-00121,ORD-2024-00121-1,2024-07-06,2024-07-10,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Örebro,Privat,Swish,KND-10055,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-07-16,5.0,2024-07-06,2024-07-10,1,699.00,True,False,False,False,False,False,699.0,4,Saturday,7,Positive
ORD-2024-00121,ORD-2024-00121-2,2024-07-06,2024-07-10,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Orebro,Privat,Swish,KND-10055,Levererad,Toppen! Exakt vad jag behövde.,2024-07-23,4.0,2024-07-06,2024-07-10,1,699.00,True,False,False,False,False,False,699.0,4,Saturday,7,Positive
ORD-2024-00121,ORD-2024-00121-3,2024-07-06,2024-07-10,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Örebro,Privat,Swish,KND-10055,Levererad,,,,2024-07-06,2024-07-10,1,14999.00,False,False,False,False,False,False,14999.0,4,Saturday,7,
ORD-2024-00122,ORD-2024-00122-1,2024-05-31,2024-06-03,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Stockholm,Privat,Kort,KND-87116,Levererad,"Förväntade mig mer för priset, men den duger.",2024-06-15,3.0,2024-05-31,2024-06-03,1,1299.00,True,False,False,False,False,False,1299.0,3,Friday,5,Neutral
ORD-2024-00122,ORD-2024-00122-2,2024-05-31,2024-06-03,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Stockholm,Privat,Kort,KND-87116,Levererad,Okej produkt för pengarna.,2024-06-15,3.0,2024-05-31,2024-06-03,1,18999.00,True,False,False,False,False,False,18999.0,3,Friday,5,Neutral
ORD-2024-00124,ORD-2024-00124-1,2024-06-26,2024-06-28,SKU-HS001,Headset Pro ANC,Ljud,2.0,1899.0,Stockholm,Privat,Kort,KND-63010,Levererad,"Helt okej, gör vad den ska.",2024-06-30,3.0,2024-06-26,2024-06-28,2,1899.00,True,False,False,False,False,False,3798.0,2,Wednesday,6,Neutral
ORD-2024-00124,ORD-2024-00124-2,2024-06-26,2024-06-28,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Stockholm,Privat,Kort,KND-63010,Levererad,Mycket nöjd med köpet. Snabb leverans också!,2024-06-29,5.0,2024-06-26,2024-06-28,1,899.00,True,False,False,False,False,False,899.0,2,Wednesday,6,Positive
ORD-2024-00125,ORD-2024-00125-1,2024-09-22,2024-09-25,SKU-HS001,Headset Pro ANC,Ljud,2.0,1899.0,Göteborg,Företag,Faktura,KND-35674,Levererad,"Leverans på två dagar, imponerad!",2024-10-08,4.0,2024-09-22,2024-09-25,2,SEK 1899,True,False,False,False,False,False,3798.0,3,Sunday,9,Positive
ORD-2024-00125,ORD-2024-00125-3,2024-09-22,2024-09-25,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,5.0,5999.0,Göteborg,Företag,Faktura,KND-35674,Levererad,"Smidigt att beställa, produkten kom snabbt och fungerar perfekt.",2024-10-09,4.0,2024-09-22,2024-09-25,5,5999.00,True,False,False,False,False,False,29995.0,3,Sunday,9,Positive
ORD-2024-00126,ORD-2024-00126-1,2024-10-03,2024-10-06,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Uppsala,Företag,Invoice,KND-31804,Levererad,,,,2024-10-03,2024-10-06,1,14999.00,False,False,False,False,False,False,14999.0,3,Thursday,10,
ORD-2024-00126,ORD-2024-00126-2,2024-10-03,2024-10-06,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,,Företag,Faktura,KND-31804,Levererad,,,,2024-10-03,2024-10-06,1,4999.00,False,False,False,False,False,False,4999.0,3,Thursday,10,
ORD-2024-00128,ORD-2024-00128-1,2024-09-15,2024-09-18,SKU-SD002,Extern SSD 500GB,Lagring,2.0,699.0,Stockholm,Privat,Visa,KND-80630,Levererad,"Leverans på två dagar, imponerad!",2024-09-23,4.0,2024-09-15,2024-09-18,2,699.00,True,False,False,False,False,False,1398.0,3,Sunday,9,Positive
ORD-2024-00129,ORD-2024-00129-1,2024-01-10,2024-01-12,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,,Privat,Mastercard,KND-31329,Levererad,Kan varmt rekommendera denna produkt.,2024-01-13,5.0,2024-01-10,2024-01-12,1,14999.00,True,False,False,False,False,False,14999.0,2,Wednesday,1,Positive
